Time Step,Flux
277,-0.16167279
278,-0.73086965
279,-0.199438
280,-0.34603548
281,0.055233944
282,-0.33528328
283,-0.13698858
284,0.10982686
285,-0.7103044
286,0.35306755
287,-0.3737277
288,-0.573823
289,-0.5455798
290,-0.23923314
291,-0.7981586
292,-0.28070998
293,-0.4951013
294,-0.68539464
295,-0.13918778
296,-0.11622303
297,-0.26842287
298,-0.093409196
299,-0.22186927
300,0.24244732
301,0.32445788
302,-0.4071308
303,-0.2746271
304,-0.28643453
305,-0.23558016
306,0.12530898
307,0.23276213
308,-0.4379586
309,-0.17529137
310,-0.17188893
311,-0.30006048
312,-0.20112438
313,0.018265625
314,-1.0625082
315,-0.564813
316,-0.24502455
317,-0.10906475
318,-0.20561309
319,-0.43241182
320,-0.4276032
321,-0.2975882
322,-0.64125484
323,0.6416391
324,-0.6935133
325,-0.5208928
326,0.11496978
327,-0.09961434
328,0.21786124
329,-0.015553966
330,-0.22932914
331,0.13068868
332,-0.19034477
333,-0.15089314
334,-0.59814596
335,-0.23012492
336,-0.12775628
337,0.37275255
338,0.01184452
339,-0.12252867
340,-0.5590068
341,0.46457425
342,-0.73855186
343,-0.027254423
344,-0.18729934
345,-0.008230483
346,-0.019135514
347,0.11152454
348,-0.06219354
349,-0.020121261
350,-0.116177216
351,-0.15865079
352,0.27843514
353,0.3028946
354,0.02368751
355,-0.29503608
356,-0.07244228
357,-0.09423174
358,0.2696848
359,0.010419425
360,-0.19581658
361,-0.12381296
362,0.28464252
363,0.11842837
364,-0.27228975
365,-0.15359631
366,0.017107686
367,-0.33942178
368,-0.20316114
369,-0.20722027
370,-0.04154049
371,0.20814294
372,-0.14694601
373,-0.38796324
374,0.0478188
375,-0.20582205
376,0.041642375
377,-0.53040165
378,-0.2948682
379,-0.17247938
380,-0.013358851
381,-0.18092476
382,-0.63601637
383,-0.04295453
384,-0.025603356
385,-0.061639242
386,-0.3719272
387,-0.27324897
388,-0.619842
389,-0.11444167
390,-0.3050626
391,0.34346285
392,-0.09739415
393,-0.30642074
394,-0.5024027
395,0.15643905
396,-0.3059211
397,-0.34049404
398,-0.7769423
399,-0.14839733
400,0.32483318
401,0.19425465
402,-0.18873842
403,0.11614481
404,0.07794417
405,-0.17479047
406,0.13050659
407,-0.35514688
408,-0.49403104
409,0.39606664
410,-0.3598914
411,0.14514728
412,-0.22888635
413,0.17199223
414,-0.2363989
415,0.009024767
416,-0.14968339
417,0.013725462
418,0.3488138
419,0.39218292
420,0.21670285
421,-0.029492242
422,0.31703463
423,0.98530036
424,0.32965
425,1.0106227
426,1.1241518
427,1.3974739
428,1.2029439
429,1.329839
430,1.1291183
431,1.480416
432,0.8653654
433,1.2968717
434,1.3986124
435,1.0167552
436,0.81049
437,0.8059158
438,1.1940222
439,-0.036728825
440,0.34973496
441,0.023777599
442,-0.011648517
443,-0.5320713
444,0.01801249
445,-0.4265852
446,-0.17331222
447,-0.5286158
448,-0.34053686
449,-0.5183391
450,-0.082916744
451,-0.72018594
452,0.2834328
453,-0.1986825
454,-0.49870402
455,-0.45141754
456,-0.04328119
457,-0.3653251
458,-0.5814616
459,-0.52814436
460,-0.40822858
461,-0.33577767
462,-0.17089902
463,-0.7563542
464,0.13734885
465,0.015630977
466,-0.11826315
467,-0.23010105
468,-0.22114004
469,-0.089616805
470,-0.24173999
471,-0.30047998
472,-0.17969675
473,-0.3519262
474,-0.60075486
475,0.04946412
476,-0.6337115
477,-0.022219654
478,-0.96645665
479,-0.46832117
480,-0.44130212
481,-0.42056218
482,-0.057610665
483,-0.6204193
484,-0.42545086
485,-0.28921646
486,0.124745116
487,-0.15189198
488,-0.5528512
489,-0.13209875
490,0.11788725
491,-0.06045119
492,0.010122268
493,-0.44405234
494,-0.2860641
495,-0.25394908
496,-0.27346283
497,-0.29229045
498,-0.22732955
499,-0.421969
500,-0.4311705
501,-0.2454435
502,-0.13550502
503,-0.36871433
504,-0.5876477
505,-0.31120387
506,-0.63716495
507,-0.8642571
508,0.23385035
509,-0.14833446
510,-0.51154244
511,-0.49782616
512,-0.26450777
513,-0.6388511
514,-0.41889727
515,-0.5551601
516,-0.20988223
517,-0.47976518
518,0.2916212
519,-0.6342025
520,-0.43505636
521,-0.14874034
522,-0.53175426
523,-0.57207185
524,0.14899084
525,-0.5128985
526,0.03708983
527,-0.021778671
528,0.2689522
529,0.62076706
530,1.1741813
531,1.8351187
532,1.8713734
533,2.0313926
534,2.537606
535,2.4713473
536,2.5460918
537,2.070895
538,1.9745624
539,1.4820524
540,1.2562829
541,1.3081806
542,0.4565353
543,0.42109162
544,0.14541605
545,-0.62584186
546,-0.7403193
547,-0.39441198
548,-0.34476086
549,-0.87896013
550,-0.2720044
551,-0.13820432
552,-0.25846794
553,-0.024214035
554,-0.6052694
555,-0.3820805
556,-0.08055595
557,-0.37328616
558,-0.26333904
559,-0.7849521
560,-0.17092757
561,0.334612
562,-0.31782848
563,-0.12497771
564,-0.123792954
565,-0.1863777
566,0.0036252914
567,-0.3165554
568,-0.22917314
569,-0.6570947
570,0.11056961
571,-0.48907205
572,-0.27242726
573,0.27650905
574,-0.18653692
575,-0.55166984
576,0.082904026
577,-0.38331804
578,-0.24888468
579,-0.14826725
580,-0.2953999
581,-0.49174625
582,-0.31233212
583,-0.25053304
584,-0.0075361305
585,-0.24990414
586,0.13988197
587,-0.4285478
588,-0.45022625
589,0.18921284
590,-0.32940894
591,-0.23031595
592,-0.43524587
593,-0.29774064
594,0.17284834
595,-0.6735911
596,-0.22009906
597,0.06338804
598,-0.12505522
599,-0.1552495
600,-0.15320787
601,0.524503
602,0.2077627
603,0.35556626
604,-0.21886767
605,-0.43235832
606,-0.13254568
607,-0.0107233375
608,-0.59929156
609,0.13469504
610,0.1369194
611,-0.18222183
612,0.021843143
613,-0.15157674
614,-0.20892605
615,-0.2775264
616,-0.559217
617,-0.24052225
618,-0.2972677
619,0.05236418
620,0.24622573
621,-0.0873078
622,-0.24496703
623,-0.01647487
624,-0.43271068
625,-0.47257593
626,0.008548267
627,-0.057140484
628,0.15726097
629,-0.3662324
630,-0.19666907
631,-0.08316455
632,0.31159255
633,-0.109390415
634,0.014620297
635,-0.5164721
636,-0.47967955
637,-0.14500435
638,-0.13551329
639,-0.09459135
640,-0.19348043
641,-0.2814179
642,-0.030829828
643,0.20838384
644,0.17944902
645,-0.13981591
646,-0.4056587
647,0.62534446
648,-0.1867998
649,-0.06648898
650,-0.21798626
651,-0.027499631
652,-0.5508181
653,-0.12136663
654,-0.081793845
655,-0.20246468
656,-0.75665915
657,-0.6678846
658,0.042205177
659,-0.29616803
660,-0.1958986
661,0.018686457
662,-0.15363234
663,-0.25710508
664,-0.3997994
665,-0.19299726
666,-0.20959346
667,-0.57330614
668,0.00071900693
669,-0.14679486
670,-0.37485602
671,-0.19880755
672,0.07336174
673,0.2368748
674,-0.35420102
675,-0.36111492
676,-0.111676924
677,-0.109995164
678,-0.5587376
679,-0.14759815
680,-0.328929
681,-0.025980199
682,-0.31789687
683,-0.3930724
684,0.044942606
685,0.31281868
686,0.036625504
687,-0.20612714
688,-0.29400447
689,-0.7747948
690,-0.51318675
691,-0.610466
692,-0.070121266
693,-0.24470691
694,-0.075393185
695,-0.053086445
696,-0.45076486
697,0.081241176
698,-0.3050025
699,0.009673601
700,-0.5418319
701,-0.27723488
702,0.12524256
703,0.07218676
704,-0.30134675
705,-0.7075378
706,0.044986635
707,-0.31739277
708,-0.02749595
709,-0.5988233
710,-0.18118992
711,-0.18705669
712,0.04837879
713,-0.30164206
714,0.12325583
715,-0.1685187
716,-0.1654777
717,0.14562763
718,-0.11803945
719,-0.4883238
720,-0.32332307
721,-0.35986823
722,-0.35774708
723,-0.4769731
724,-0.49033144
725,-0.82217205
726,-0.5458386
727,-0.4008188
728,-0.32067683
729,-0.12517357
730,-0.70872134
731,-0.16051662
732,-0.45740518
733,-0.34753072
734,0.009937603
735,-0.3749302
736,-0.7332121
737,-0.38250062
738,-0.09594103
739,-0.6791607
740,-0.20036511
741,-0.31451377
742,-0.4674211
743,-0.22594342
744,0.09512423
745,-0.51808316
746,0.040788673
747,0.16390184
748,-0.24564274
749,-0.72982657
750,-0.28830025
751,-0.7931266
752,-0.09763508
753,-0.08455399
754,-0.53421617
755,-0.56494075
756,-0.15541114
757,-0.11612519
758,-0.13409053
759,-0.32859558
760,-0.9532988
761,-0.3771937
762,-0.32322046
763,-0.13981695
764,-0.4946182
765,-0.1429281
766,-0.47121483
767,-0.39502558
768,-0.51480895
769,-0.28305638
770,-0.56318045
771,-0.3437057
772,0.06678424
773,-0.042000126
774,-0.4930108
775,-0.08418042
776,-0.34254685
777,-0.04275944
778,-0.27279973
779,-0.3467476
780,-0.30682948
781,0.18264128
782,-0.5503867
783,-0.6129681
784,-0.3654608
785,-0.16789758
786,-0.17044237
787,0.1752639
788,0.033847682
789,0.14306423
790,0.674345
791,0.73252827
792,1.188463
793,1.1619786
794,1.3622545
795,1.3069147
796,1.0801436
797,1.2281297
798,0.61827254
799,0.6735755
800,0.51895
801,0.63624924
802,0.0031167348
803,-0.021705871
804,-0.49273196
805,-0.19375004
806,-0.4418625
807,-0.11923999
808,-0.4522149
809,-0.20120376
810,-0.1612439
811,-0.42622712
812,-0.49486455
813,-0.3822488
814,-0.4540345
815,-0.49333966
816,-0.44174165
817,-0.24464948
818,-0.2411522
819,-0.3062999
820,-0.20543058
821,-0.44883564
822,-0.3058212
823,-0.38773492
824,-0.18895088
825,-0.07555851
826,-0.2441834
827,0.02173864
828,-0.38656566
829,-0.74235934
830,-0.13650277
831,-0.07889361
832,-0.41125354
833,-0.08329429
834,-0.0014821265
835,-0.28410995
836,-0.3726706
837,-0.11632432
838,-0.39743313
839,-0.5496652
840,-0.37742794
841,-0.16605288
842,-0.29030478
843,0.01638589
844,0.028268356
845,-0.29383233
846,0.022897199
847,0.18499365
848,-0.156031
849,-0.27876386
850,-0.23825784
851,-0.3288035
852,-0.5173167
853,0.10540169
854,0.24844521
855,-0.4928695
856,-0.33645266
857,-0.31356922
858,-0.49341705
859,0.2672036
860,-0.35792434
861,0.13708478
862,-0.301082
863,-0.051566955
864,-0.51150566
865,-0.092327885
866,-0.4278001
867,-0.04014579
868,-0.42917296
869,-0.49669337
870,-0.0325892
871,-0.54849166
872,-0.3892283
873,0.22566515
874,-0.47552046
875,-0.3113183
876,-0.18949753
877,-0.38425413
878,-0.22686486
879,-0.32012758
880,-0.37139887
881,-0.006105424
882,-0.089705974
883,0.08500357
884,-0.038246393
885,0.026784254
886,-0.244907
887,0.30614743
888,-0.018301345
889,-0.33816677
890,-0.4216717
891,-0.29252285
892,-0.23417373
893,-0.10983441
894,-0.08313792
895,-0.2632986
896,-0.33572632
897,-0.50105006
898,-0.42337987
899,-0.31088623
900,-0.066651985
901,-0.106849425
902,-0.27394882
903,0.16766693
904,-0.30678317
905,-0.026690254
906,-0.13487434
907,-0.56291753
908,-0.3112084
909,-0.1104095
910,-0.35625035
911,0.15638547
912,0.1345472
913,0.05563232
914,-0.37326998
915,-0.3824485
916,-0.2762086
917,-0.096464954
918,-0.4019606
919,0.18011445
920,-0.25787255
921,-0.12517834
922,-0.33632085
923,-0.056079365
924,-0.8224145
925,0.045834135
926,-0.022830304
927,-0.3108989
928,0.036744256
929,-0.2506795
930,0.286522
931,-0.19118668
932,-0.30639347
933,0.15177463
934,-0.1095945
935,-0.055292245
936,-0.21987215
937,-0.23988803
938,-0.33372283
939,0.33260503
940,-0.09498625
941,-0.08515675
942,-0.274392
943,-0.08215534
944,-0.052939694
945,-0.24621505
946,0.1421945
947,-0.44100398
948,-0.42321327
949,-0.31756878
950,-0.27826327
951,0.17986856
952,-0.12579283
953,-0.006787392
954,-0.12748608
955,-0.5693722
956,0.40352795
957,-0.28545198
958,-0.52267194
959,-0.21245825
960,-0.14855662
961,-0.4931658
962,0.47583577
963,-0.116247594
964,-0.29812485
965,-0.087583855
966,-0.21785475
967,0.17665897
968,-0.34159672
969,-0.5638324
970,-0.38713196
971,-0.48099896
972,-0.14389315
973,-0.676415
974,-0.36459532
975,-0.84986913
976,0.0016386894
977,-0.1583302
978,-0.16142374
979,0.10774004
980,-0.18327755
981,0.02038876
982,-0.19366626
983,-0.33037415
984,-0.14131472
985,-0.46851772
986,-0.45514515
987,0.018678457
988,-0.35601777
989,-0.20714095
990,-0.3252125
991,0.020884264
992,-0.5385184
993,-0.18358263
994,-0.5223644
995,-0.13209592
996,-0.43372422
997,-0.22425096
998,-0.23981646
999,-0.38151866
1000,-0.5296002
1001,-0.05897177
1002,-0.629708
1003,-0.5683933
1004,-0.4788327
1005,-0.18782339
1006,-0.71809286
1007,-0.2951648
1008,-0.11560167
1009,-0.1669972
1010,-0.57877
1011,-0.26093405
1012,-0.5737207
1013,-0.31610182
1014,-0.26947308
1015,-0.50182116
1016,-0.88405836
1017,-0.26042524
1018,-0.4342708
1019,-0.1715135
1020,-0.06758728
1021,-0.35438412
1022,-0.28994352
1023,-0.43766204
1024,-0.21518876
1025,-0.25197467
1026,-0.5916455
1027,-0.49166167
1028,-0.47072625
1029,-0.58252287
1030,-0.025609236
1031,-0.45023367
1032,-0.18326344
1033,-0.0774228
1034,-0.541815
1035,-0.37774062
1036,-0.60912144
1037,-0.37601426
1038,-0.008595128
1039,-0.11550278
1040,-0.54254997
1041,-0.51630837
1042,-0.3160883
1043,-0.5546403
1044,-0.23954019
1045,-0.27956492
1046,0.09578134
1047,-0.5086523
1048,-0.32254905
1049,-0.38879716
1050,-0.39737585
1051,-0.37127772
1052,-0.9175162
1053,-0.017479526
1054,-0.11188774
1055,-0.50654244
1056,-0.13459934
1057,0.2583295
1058,-0.32436368
1059,0.29887986
1060,0.14057747
1061,0.56159294
1062,0.14662902
1063,0.61391157
1064,0.9561928
1065,0.8706932
1066,0.59742457
1067,0.46299124
1068,0.99347186
1069,0.5457225
1070,0.42547074
1071,0.41129392
1072,-0.2826515
1073,-0.26601127
1074,0.08839756
1075,-0.16614701
1076,-0.36050463
1077,-0.081730165
1078,-0.12212447
1079,-0.41363025
1080,0.29101062
1081,0.08039522
1082,-0.609207
1083,-0.8023162
1084,-0.51627594
1085,-0.4692722
1086,-0.543347
1087,-0.36914495
1088,-0.12382769
1089,-0.6016133
1090,-0.21855311
1091,-0.72690505
1092,-0.15867697
1093,-0.26612684
1094,-0.79527485
1095,0.35334915
1096,-0.34290496
1097,-0.36026767
1098,-0.13468568
1099,-0.37257913
1100,-0.5845654
1101,-0.60224944
1102,-0.59175265
1103,-0.36284634
1104,-0.29646537
1105,-0.5036189
1106,-0.33757916
1107,-0.036454126
1108,-0.2198066
1109,-0.48040533
1110,-0.43859944
1111,-0.3306405
1112,-0.31634074
1113,-0.19170089
1114,-0.12827623
1115,-0.1736623
1116,-0.48158866
1117,-0.30052733
1118,-0.4310207
1119,-0.23317036
1120,-0.39383048
1121,-0.30195034
1122,0.03760558
1123,0.028524194
1124,0.23232199
1125,-0.23655018
1126,-0.56445974
1127,-0.39987725
1128,-0.4197752
1129,-0.61028206
1130,0.06325865
1131,0.050085843
1132,-0.5356099
1133,-0.4268651
1134,-0.082143955
1135,-0.10906179
1136,-0.40256652
1137,-0.15778603
1138,-0.00065426336
1139,-0.09039567
1140,-0.311526
1141,0.1927895
1142,-0.14628384
1143,-0.30068985
1144,-0.18874608
1145,-0.35004652
1146,-0.1600697
1147,-0.11901292
1148,-0.37117898
1149,-0.24296239
1150,-0.040112093
1151,-0.09315278
1152,-0.72959065
1153,-0.2376135
1154,-0.31456423
1155,-0.36957616
1156,0.05607944
1157,-0.29334944
1158,-0.09450044
1159,-0.3635329
1160,-0.55102795
1161,-0.51429224
1162,-0.6507135
1163,0.24238558
1164,-0.45164853
1165,-0.12628508
1166,-0.37053674
1167,0.2455595
1168,-0.31167462
1169,-0.56682456
1170,-0.025876688
1171,-0.18735795
1172,-0.24938716
1173,-0.16246358
1174,-0.2982642
1175,-0.20831893
1176,-0.09347596
1177,0.086795084
1178,-0.07647547
1179,-0.06132436
1180,0.113546014
1181,-0.2707396
1182,-0.0936944
1183,-0.08512162
1184,-0.116260655
1185,-0.16866635
1186,-0.059801817
1187,0.084419966
1188,-0.053924322
1189,-0.5867907
1190,-0.07740589
1191,-0.30154863
1192,-0.104193166
1193,0.011465659
1194,0.30643493
1195,-0.01611124
1196,-0.2149376
1197,-0.000290648
1198,-0.3268955
1199,-0.19903086
1200,-0.3756334
1201,-0.13856822
1202,-0.09284069
1203,-0.20103121
1204,-0.22725773
1205,-0.13499168
1206,-0.4461399
1207,-0.4194374
1208,-0.35569292
1209,-0.44236386
1210,-0.38026023
1211,-0.14689288
1212,-0.16151081
1213,-0.041908607
1214,-0.123402
1215,0.2551548
1216,-0.37387532
1217,-0.25736436
1218,-0.23615092
1219,-0.15378286
1220,-0.4943304
1221,-0.2083309
1222,-0.06742644
1223,-0.10453937
1224,0.19086832
1225,0.47807983
1226,-0.19864948
1227,0.042498283
1228,-0.0031250992
1229,0.23182173
1230,-0.04948951
1231,-0.16299279
1232,-0.431967
1233,-0.16321841
1234,-0.32882524
1235,-0.40303144
1236,-0.12316096
1237,-0.33929658
1238,-0.37407875
1239,0.12153231
1240,0.05290641
1241,0.048638344
1242,-0.05524135
1243,-0.018712869
1244,-0.15059677
1245,-0.20834805
1246,-0.20836835
1247,0.035911996
1248,-0.33556116
1249,0.08806553
1250,-0.0074657095
1251,-0.46237034
1252,-0.5325025
1253,0.021456676
1254,0.011711385
1255,-0.120289795
1256,-0.2364985
1257,-0.21358807
1258,-0.3178591
1259,-0.029994639
1260,-0.63799834
1261,-0.5661175
1262,-0.46283284
1263,-0.124066286
1264,-0.23159504
1265,0.077002734
1266,-0.07087789
1267,-0.43184745
1268,-0.49932387
1269,-0.1434958
1270,0.122607544
1271,-0.57728344
1272,-0.22919837
1273,-0.13037635
1274,-0.32123676
1275,-0.548448
1276,-0.22116897
1277,-0.0564871
1278,-0.09522196
1279,-0.55469614
1280,0.16707045
1281,-0.37369898
1282,-0.4015664
1283,-0.17399706
1284,-0.5981168
1285,-0.27805203
1286,-0.172097
1287,0.17672458
1288,-0.44281676
1289,-0.21555917
1290,-0.43691263
1291,-0.4674225
1292,0.06660999
1293,-0.3088907
1294,-0.09548807
1295,-0.24096058
1296,-0.17567632
1297,-0.40176898
1298,-0.101408355
1299,-0.35847926
1300,-0.001937222
1301,-0.27627945
1302,-0.66572237
1303,-0.3456433
1304,-0.14640197
1305,-0.3634504
1306,-0.50734746
1307,-0.5162605
1308,-0.12959814
1309,-0.3815396
1310,-0.14042342
1311,-0.42101786
1312,-0.4455027
1313,0.1151731
1314,-0.13345826
1315,0.17591432
1316,0.22979553
1317,0.2675953
1318,0.6655697
1319,0.8120362
1320,0.928776
1321,0.64114887
1322,0.68461263
1323,0.44304276
1324,0.26362404
1325,-0.15626189
1326,0.34943235
1327,0.07283503
1328,-0.3898268
1329,-0.46827763
1330,-0.15668768
1331,-0.3320558
1332,-0.47665027
1333,-0.6241139
1334,-0.6317718
1335,-0.22404422
1336,-0.21259333
1337,-0.54469585
1338,-0.51510525
1339,-0.32103816
1340,0.1624121
1341,-0.67762595
1342,-0.4033915
1343,-0.365292
1344,-0.19890562
1345,-0.79348224
1346,-0.10550363
1347,-0.70408106
1348,-0.25974926
1349,-0.3146408
1350,0.044038348
1351,-0.67073935
1352,-0.5975765
1353,-0.70818776
1354,-0.50511575
1355,-0.33161438
1356,-0.43530232
1357,-0.34861192
1358,-0.4375343
1359,-0.4212366
1360,-0.22815791
1361,-0.31976733
1362,-0.53357506
1363,-0.28884047
1364,-0.23642884
1365,-0.41171747
1366,-0.17116226
1367,-0.31613398
1368,-0.916334
1369,-0.17058751
1370,-0.4822891
1371,-0.27330124
1372,-0.09881529
1373,-1.0602467
1374,-0.6240852
1375,-0.08215256
1376,-0.3963386
1377,-0.3452885
1378,-0.15671487
1379,-0.56128013
1380,-0.42346478
1381,-0.0939894
1382,-0.41144487
1383,-0.2388931
1384,-0.37248087
1385,-0.3432533
1386,-0.30781248
1387,-0.4166802
1388,-0.6168913
1389,-0.6415177
1390,-0.16776995
1391,-0.53213423
1392,-0.49040055
1393,-0.2732951
1394,-0.51433265
1395,-0.5043294
1396,-0.49653232
1397,-0.41781372
1398,-0.18676394
1399,-0.55191773
1400,-0.23136081
1401,0.02566283
1402,-0.47774473
1403,-0.2622216
1404,-0.4942542
1405,-0.34492168
1406,-0.2675885
1407,-0.3522024
1408,0.3083618
1409,-0.034234866
1410,-0.24114859
1411,-0.2528764
1412,0.1958826
1413,-0.43466005
1414,-0.18778914
1415,-0.13722251
1416,-0.15391572
1417,0.0048142
1418,-0.080604166
1419,-0.055211574
1420,-0.22697957
1421,-0.07412892
1422,-0.26517895
1423,0.033668347
1424,-0.5685004
1425,-0.16922322
1426,-0.20692159
1427,-0.23867328
1428,-0.21457781
1429,-0.45533362
1430,-0.40474042
1431,-0.22801158
1432,-0.03756925
1433,0.0785758
1434,-0.13982153
1435,0.46686
1436,-0.31961116
1437,-0.22350097
1438,-0.24668953
1439,-0.1515198
1440,-0.78488636
1441,-0.21507697
1442,0.012069318
1443,-0.2750659
1444,-0.58347136
1445,-0.19125365
1446,-0.33494374
1447,0.18108474
1448,0.062805966
1449,-0.01698129
1450,0.025757475
1451,-0.32826748
1452,-0.33583948
1453,-0.10680978
1454,-0.10751163
1455,0.20432937
1456,-0.37106204
1457,-0.41333568
1458,-0.07035227
1459,0.28823465
1460,-0.3119633
1461,-0.20767355
1462,0.47937107
1463,-0.22915992
1464,-0.0683352
1465,-0.5190821
1466,-0.1571233
1467,0.09160766
1468,0.2924608
1469,0.13939536
1470,-0.19300468
1471,-0.0077002277
1472,-0.3946842
1473,-0.1013428
1474,0.06371454
1475,-0.25833726
1476,-0.26522806
1477,-0.4256191
1478,0.07686073
1479,-0.55024976
1480,-0.040966082
1481,0.0976596
1482,-0.35946983
1483,-0.011532518
1484,-0.19620235
1485,-0.10746881
1486,-0.30309692
1487,0.053536963
1488,-0.07139123
1489,-0.14940041
1490,0.06320674
1491,-0.2247588
1492,-0.24980874
1493,-0.41816577
1494,-0.0560065
1495,-0.024427962
1496,-0.3538913
1497,0.097125955
1498,-0.20962179
1499,-0.13490368
1500,0.05710216
1501,-0.2151616
1502,-0.48555383
1503,-0.34992602
1504,-0.20501038
1505,-0.15705165
1506,0.0015334014
1507,-0.15942131
1508,0.11059784
1509,0.1278697
1510,-0.07267052
1511,-0.0380984
1512,0.15543994
1513,-0.7323121
1514,-0.014729336
1515,-0.12679023
1516,-0.28894508
1517,-0.105716616
1518,-0.42686698
1519,-0.38619107
1520,-0.1738864
1521,-0.46597528
1522,0.28247777
1523,-0.10899768
1524,0.1660041
1525,-0.20651083
1526,0.11162199
1527,0.34800118
1528,-0.06713474
1529,0.040806275
1530,-0.05920281
1531,-0.055455193
1532,0.11472536
1533,-0.50971
1534,-0.13275565
1535,-0.11118662
1536,-0.59782827
1537,-0.14713593
1538,-0.086846426
1539,-0.20499551
1540,0.024769153
1541,-0.41865167
1542,-0.063863784
