Time Step,Flux
394,-0.5367568
395,-0.9374377
396,-0.86541027
397,-0.868154
398,-0.8495563
399,-0.6914112
400,-0.489129
401,-0.986955
402,-0.7347099
403,-0.5360946
404,-0.51385385
405,-0.94129103
406,-0.9260329
407,-0.59708375
408,-0.8062567
409,-1.0626837
410,-0.7441576
411,-1.0711365
412,-1.0810515
413,-0.91801167
414,-0.91054887
415,-0.81369907
416,-0.92848116
417,-0.91656375
418,-0.6358989
419,-1.2644362
420,-1.1095928
421,-0.772946
422,-0.5508034
423,-1.2837036
424,-1.0064819
425,-0.91725934
426,-0.53256446
427,-1.3229904
428,-1.2017545
429,-0.9800052
430,-1.3442901
431,-1.0252949
432,-0.89173627
433,-0.4867487
434,-1.11806
435,-0.9261195
436,-0.92698246
437,-0.8305057
438,-1.236037
439,-0.7485492
440,-0.77661395
441,-0.85466456
442,-0.99731183
443,-0.9041654
444,-1.0423353
445,-0.66216075
446,-0.77983123
447,-0.9674131
448,-0.80885404
449,-1.0923964
450,-1.1354206
451,-1.2535877
452,-1.2320126
453,-0.98099333
454,-0.69641817
455,-0.9228101
456,-0.59363663
457,-0.57389677
458,-0.88226056
459,-0.9060336
460,-1.3409235
461,-0.99354285
462,-0.9703944
463,-0.96972144
464,-1.0467937
465,-0.6534527
466,-1.5602913
467,-0.9406608
468,-0.9267463
469,-0.89004475
470,-0.71792567
471,-0.6448805
472,-1.4578192
473,-0.7700745
474,-0.59671533
475,-0.8279415
476,-1.0473714
477,-0.8330706
478,-0.81896645
479,-1.2184685
480,-0.855035
481,-1.3385808
482,-0.997423
483,-0.80188596
484,-0.8595778
485,-1.1440612
486,-1.3386974
487,-1.0286922
488,-0.6358082
489,-1.053336
490,-1.0427974
491,-0.7624938
492,-0.9125576
493,-1.2022603
494,-1.2153066
495,-0.6986003
496,-0.9815086
497,-0.82570916
498,-0.8896524
499,-0.593941
500,-0.80685455
501,-0.6122599
502,-0.7026537
503,-0.9062223
504,-0.91121656
505,-0.39403388
506,-0.5487962
507,-0.86646616
508,-0.7451945
509,-1.0943621
510,-1.0471901
511,-0.617711
512,-0.48761564
513,-0.7131427
514,-0.8633339
515,-0.8641643
516,-0.8530963
517,-1.0704066
518,-1.0977145
519,-0.8531544
520,-0.7373224
521,-0.7483823
522,-0.71039313
523,-1.0806516
524,-0.34098423
525,-0.41780388
526,-0.14707467
527,-0.2210619
528,-0.11013965
529,-0.054701068
530,0.75114095
531,0.22381248
532,0.6442021
533,0.63541126
534,0.6121769
535,0.92595553
536,0.93074656
537,0.64532125
538,0.44676065
539,0.6603988
540,-0.09683131
541,0.078364044
542,-0.27371722
543,-0.59517074
544,-0.1244987
545,-0.8747516
546,-0.5842127
547,-0.7503988
548,-0.85983086
549,-0.7009064
550,-0.7928925
551,-0.9609232
552,-0.7060644
553,-0.54972094
554,-0.4363075
555,-1.0163381
556,-0.8056479
557,-0.8087215
558,-0.7174369
559,-0.72345257
560,-1.0907573
561,-0.8014194
562,-0.6398898
563,-0.7229236
564,-0.6134959
565,-0.9055694
566,-0.37021524
567,-1.049812
568,-0.46953398
569,-0.94463354
570,-0.6697207
571,-0.900618
572,-1.0737237
573,-0.7643443
574,-0.4258234
575,-0.8022147
576,-0.70435953
577,-0.8770444
578,-0.5798455
579,-0.47795838
580,-0.7343386
581,-0.6063418
582,-0.65871656
583,-0.84497774
584,-0.54689187
585,-0.756874
586,-0.5395207
587,-0.5097181
588,-0.56379783
589,-0.5134457
590,-0.7851454
591,-0.80053824
592,-0.82528573
593,-0.6142493
594,-0.97205496
595,-0.71969455
596,-0.57138985
597,-0.6393236
598,-0.77821505
599,-0.7123917
600,-0.62836576
601,-1.019231
602,-0.641914
603,-0.6479453
604,-1.0442594
605,-0.59115195
606,-0.6717364
607,-0.71484613
608,-0.6153652
609,-0.8640263
610,-0.3025645
611,-0.5156265
612,-1.2300632
613,-0.6112627
614,-0.58946157
615,-0.44363108
616,-0.69242716
617,-0.51514024
618,-0.8207945
619,-0.82351977
620,-0.5773103
621,-0.43335107
622,-0.6469646
623,-0.7678314
624,-0.381759
625,-0.69418466
626,-0.6437938
627,-0.7888086
628,-0.65737486
629,-0.7045907
630,-0.675656
631,-1.0389148
632,-0.6660466
633,-0.56618315
634,-1.1336248
635,-0.7949564
636,-0.9473311
637,-0.8289477
638,-0.46493247
639,-0.7960959
640,-0.78036267
641,-0.860232
642,-0.7345448
643,-0.81979144
644,-0.92477036
645,-1.038246
646,-0.91064715
647,-0.76420665
648,-0.79138505
649,-0.56883186
650,-0.7641751
651,-1.0675626
652,-0.65105903
653,-0.8043811
654,-0.968599
655,-0.6371034
656,-0.5078958
657,-1.0754861
658,-1.1224736
659,-0.8915737
660,-0.56710786
661,-0.80410075
662,-1.1166123
663,-0.9701044
664,-0.75527626
665,-0.82670915
666,-0.97454524
667,-0.7268398
668,-0.9255746
669,-0.9163521
670,-0.8256115
671,-0.8074194
672,-0.7730141
673,-0.71985805
674,-1.070514
675,-0.9716594
676,-1.0285509
677,-0.7430531
678,-0.5317187
679,-0.8973141
680,-1.0015402
681,-0.72270936
682,-0.676208
683,-0.7127047
684,-0.7527262
685,-1.1167731
686,-0.7247512
687,-0.8854641
688,-1.1262435
689,-0.73321134
690,-0.58502203
691,-1.009545
692,-1.0512226
693,-0.76434004
694,-1.0179696
695,-0.6313479
696,-0.827854
697,-0.90678966
698,-0.75114244
699,-0.7832957
700,-1.0332898
701,-0.9268228
702,-0.8061711
703,-0.9652008
704,-0.8666232
705,-1.0314583
706,-0.8575516
707,-1.008851
708,-1.04359
709,-0.85088605
710,-0.727525
711,-0.9938281
712,-0.7092023
713,-1.0928717
714,-0.9204217
715,-1.0041237
716,-1.0263864
717,-0.8920427
718,-0.93542695
719,-0.5967929
720,-0.8876252
721,-0.6457137
722,-0.91189
723,-1.0864632
724,-1.038319
725,-1.2321713
726,-1.0947227
727,-1.1486887
728,-0.82405573
729,-0.84829205
730,-0.6738854
731,-0.6003714
732,-0.92544806
733,-0.94695497
734,-0.7909084
735,-1.0475117
736,-1.0481883
737,-0.6487676
738,-1.0139885
739,-1.0659505
740,-0.787322
741,-0.82960236
742,-0.97749406
743,-1.0460645
744,-0.99558985
745,-0.7082833
746,-0.9716472
747,-1.0260239
748,-0.94258976
749,-0.9796106
750,-0.9506245
751,-0.8217029
752,-0.8586916
753,-1.0645597
754,-0.5994095
755,-1.1088444
756,-0.98585755
757,-0.68833727
758,-0.99391735
759,-1.0119318
760,-0.82596076
761,-0.9834107
762,-0.79000413
763,-1.1220355
764,-1.1441798
765,-0.70827717
766,-1.2805105
767,-0.7368725
768,-0.7694599
769,-0.8932038
770,-0.6288012
771,-0.95333034
772,-0.5241829
773,-0.72477716
774,-0.8910465
775,-0.9827948
776,-1.0392311
777,-0.97409135
778,-0.6927208
779,-0.7872776
780,-0.7851581
781,-0.98833317
782,-0.43385184
783,-0.3694608
784,0.026270382
785,0.29569656
786,0.32720703
787,0.44701207
788,0.46468765
789,0.07662083
790,0.8476773
791,0.7861161
792,0.56377244
793,0.3540202
794,0.08470634
795,-0.046450812
796,-0.08891216
797,-0.30964702
798,-0.082192
799,-0.03676709
800,-0.6339646
801,-0.41488996
802,-0.7583156
803,-0.58966786
804,-0.6663555
805,-0.5537572
806,-0.70584625
807,-0.57849294
808,-0.55400157
809,-0.88048095
810,-0.5382345
811,-0.8905114
812,-0.6044585
813,-0.8987798
814,-0.81356907
815,-0.7918476
816,-0.68483114
817,-0.9850801
818,-0.76412946
819,-0.60207283
820,-0.8051415
821,-0.83421415
822,-0.6826145
823,-0.9912048
824,-0.6155107
825,-0.65184724
826,-0.8159991
827,-0.7237314
828,-0.5884354
829,-0.8017725
830,-0.91167265
831,-0.709214
832,-0.9327762
833,-0.50216293
834,-0.9305389
835,-1.0662299
836,-0.7178056
837,-0.641316
838,-0.49764308
839,-0.731884
840,-0.635095
841,-0.7905006
842,-0.76794124
843,-1.0088165
844,-0.6312279
845,-0.77359384
846,-0.70827675
847,-0.5144844
848,-0.53239566
849,-0.81374234
850,-0.9786783
851,-0.90077525
852,-0.6790551
853,-0.83987164
854,-0.65272963
855,-0.50085783
856,-0.6828906
857,-0.7088867
858,-0.6370256
859,-0.6956609
860,-0.63680565
861,-1.0054159
862,-0.60106826
863,-0.8529223
864,-0.76391643
865,-0.6335776
866,-0.5070959
867,-0.9379181
868,-0.64237976
869,-0.7170287
870,-0.6590024
871,-0.63200134
872,-0.6098113
873,-0.8547093
874,-0.5488707
875,-0.90137595
876,-0.6583226
877,-0.6861446
878,-0.7185074
879,-0.39594874
880,-0.9695267
881,-0.6505781
882,-0.72773576
883,-0.95813924
884,-0.50225693
885,-0.9973855
886,-0.6135337
887,-0.9154441
888,-0.9260784
889,-0.81215686
890,-0.86387706
891,-0.8978228
892,-0.5974604
893,-0.7282977
894,-0.81637496
895,-0.7601547
896,-0.70383906
897,-0.9401669
898,-0.62302405
899,-0.9901561
900,-0.7054081
901,-0.5242648
902,-0.83410996
903,-0.6749091
904,-0.58749133
905,-0.73146737
906,-0.9089715
907,-0.4871327
908,-0.7082439
909,-0.67557377
910,-0.6015423
911,-0.57917905
912,-0.9629113
913,-0.74664426
914,-0.7245097
915,-0.57306886
916,-0.46499214
917,-0.8151515
918,-1.1098611
919,-0.8604816
920,-0.81346047
921,-0.96792763
922,-0.9716134
923,-0.8459092
924,-0.9154547
925,-0.8886686
926,-0.7144915
927,-0.780584
928,-1.1359881
929,-1.0090442
930,-0.56271416
931,-0.7413517
932,-0.7554765
933,-0.79675
934,-0.9680166
935,-0.7735951
936,-1.0796021
937,-0.76390296
938,-1.1407628
939,-1.0360641
940,-0.60612816
941,-0.91320413
942,-0.73581505
943,-0.84427214
944,-0.61703396
945,-1.030789
946,-0.9901184
947,-0.6690491
948,-0.95479465
949,-0.73672354
950,-1.2442582
951,-0.44309005
952,-0.6691049
953,-0.5570318
954,-0.96472347
955,-0.8532334
956,-0.80845
957,-0.671546
958,-1.0487612
959,-0.580535
960,-0.9701028
961,-0.7917898
962,-0.90328026
963,-0.9178226
964,-0.89614886
965,-1.0203644
966,-0.83287764
967,-0.95362157
968,-1.0215797
969,-0.87822074
970,-0.8098265
971,-0.6783098
972,-1.0133276
973,-0.98148435
974,-1.137812
975,-0.787927
976,-0.9339603
977,-0.857084
978,-0.84184957
979,-0.78307694
980,-0.8428859
981,-1.3104765
982,-0.95539117
983,-1.4215654
984,-0.8323691
985,-0.95588285
986,-1.1768467
987,-0.96053565
988,-1.0718527
989,-0.85286736
990,-0.9244165
991,-1.1334494
992,-1.1286342
993,-1.124908
994,-0.8615725
995,-0.8918606
996,-0.62939715
997,-1.2026865
998,-1.0602784
999,-0.82000923
1000,-0.9727233
1001,-0.6905482
1002,-1.065145
1003,-1.0667943
1004,-1.0597566
1005,-0.9555809
1006,-0.95814013
1007,-0.8997104
1008,-0.94014704
1009,-1.0129732
1010,-0.9446647
1011,-0.96643776
1012,-1.0979384
1013,-0.7871221
1014,-0.7996628
1015,-0.8852831
1016,-0.88525844
1017,-0.8805498
1018,-1.1786191
1019,-1.0913627
1020,-0.898775
1021,-0.9440844
1022,-0.92031795
1023,-0.87060565
1024,-0.90601975
1025,-0.8659079
1026,-0.88011736
1027,-0.63379556
1028,-0.8770832
1029,-0.9674421
1030,-1.2192682
1031,-0.7185198
1032,-1.0859185
1033,-0.75982636
1034,-0.83035505
1035,-0.75241363
1036,-0.7938139
1037,-0.8059517
1038,-0.69697636
1039,-0.624408
1040,-0.78209996
1041,-0.7488655
1042,-0.77818364
1043,-0.8430394
1044,-0.7406374
1045,-0.45535985
1046,-1.0320735
1047,-0.7944072
1048,-0.9790895
1049,-0.8806423
1050,-0.5962616
1051,-0.7135283
1052,-0.77665055
1053,-0.61391777
1054,-0.9272517
1055,-0.7201988
1056,-0.7077664
1057,-0.6456422
1058,-0.13636768
1059,-0.26037514
1060,-0.5157976
1061,-0.260721
1062,-0.35381132
1063,-0.3482587
1064,0.18210441
1065,0.24769711
1066,0.35226667
1067,-0.27154702
1068,-0.14649232
1069,-0.020239979
1070,-0.4065263
1071,-0.6949923
1072,-0.16120376
1073,-0.49915117
1074,-0.5173275
1075,-0.32246524
1076,-0.53044975
1077,-0.53295165
1078,-0.7115914
1079,-0.8295556
1080,-0.7810998
1081,-0.8125889
1082,-0.72707444
1083,-0.6736062
1084,-0.8454778
1085,-0.6970906
1086,-0.8419053
1087,-0.76621735
1088,-0.8716194
1089,-0.4478274
1090,-0.86236507
1091,-0.88129354
1092,-0.67778563
1093,-0.47647658
1094,-0.7003451
1095,-0.7385838
1096,-0.7489661
1097,-0.7860951
1098,-0.46421725
1099,-0.8221323
1100,-0.7367973
1101,-1.2037903
1102,-0.5994274
1103,-0.47558668
1104,-0.42496684
1105,-0.6530243
1106,-0.45490044
1107,-0.59744316
1108,-0.7362309
1109,-0.5296799
1110,-0.6544977
1111,-0.5060845
1112,-0.7870084
1113,-0.89200515
1114,-0.91399795
1115,-0.66164804
1116,-0.80213505
1117,-0.78555024
1118,-0.399586
1119,-0.69073397
1120,-0.6021132
1121,-0.44692123
1122,-0.77928597
1123,-0.5843842
1124,-0.6918337
1125,-0.9273462
1126,-0.4491181
1127,-0.56505936
1128,-0.8548442
1129,-0.545528
1130,-0.8190948
1131,-0.6145733
1132,-0.844952
1133,-0.9920798
1134,-0.6962213
1135,-0.9551621
1136,-0.7868554
1137,-0.7656474
1138,-0.9730899
1139,-0.6742733
1140,-0.7162729
1141,-0.86385316
1142,-0.8538452
1143,-0.5621164
1144,-0.7489865
1145,-0.72436583
1146,-0.65406615
1147,-0.8640388
1148,-0.9650439
1149,-0.98749363
1150,-0.7489267
1151,-0.5159706
1152,-0.99644655
1153,-0.60079867
1154,-0.83998823
1155,-0.9707419
1156,-0.795539
1157,-0.97651047
1158,-0.40550792
1159,-0.8026211
1160,-0.8047402
1161,-0.99343336
1162,-0.8903918
1163,-0.88022864
1164,-0.42282107
1165,-0.80306333
1166,-0.7891722
1167,-0.619159
1168,-0.7825987
1169,-0.8369086
1170,-0.76063883
1171,-0.7744141
1172,-0.9235697
1173,-1.0109382
1174,-0.8690828
1175,-1.033625
1176,-0.66238135
1177,-0.8924732
1178,-0.82681817
1179,-0.9594505
1180,-0.8391025
1181,-0.89073175
1182,-0.41845405
1183,-0.68069744
1184,-0.8801196
1185,-0.969168
1186,-0.5063338
1187,-0.77087957
1188,-0.8827599
1189,-0.84217036
1190,-1.0544838
1191,-0.9336129
1192,-0.59699315
1193,-0.5095093
1194,-0.82731515
1195,-0.6181989
1196,-0.79321045
1197,-1.0635369
1198,-0.775962
1199,-0.89103794
1200,-0.7023145
1201,-1.0073018
1202,-0.8409605
1203,-0.46361217
1204,-0.7003293
1205,-0.9734556
1206,-1.0794541
1207,-1.1273028
1208,-0.91260695
1209,-0.89686984
1210,-0.5158807
1211,-0.91551536
1212,-1.0882518
1213,-0.8211737
1214,-0.46640825
1215,-1.1487696
1216,-0.9988161
1217,-1.2485536
1218,-0.7787211
1219,-0.91434854
1220,-0.99585795
1221,-0.8600688
1222,-1.1370397
1223,-1.0894828
1224,-0.82761157
1225,-1.0390197
1226,-0.84231293
1227,-0.7405038
1228,-0.8142538
1229,-1.190311
1230,-0.82942
1231,-1.0003736
1232,-0.98657167
1233,-0.8926728
1234,-0.90228015
1235,-1.073845
1236,-1.2672738
1237,-1.1940322
1238,-1.216825
1239,-0.9125171
1240,-1.005063
1241,-1.162645
1242,-0.9570717
1243,-0.83330303
1244,-0.8895684
1245,-0.9693324
1246,-0.84373736
1247,-0.7712435
1248,-0.6883665
1249,-0.58002996
1250,-0.93357146
1251,-0.88999254
1252,-0.7531504
1253,-1.0504055
1254,-0.9024658
1255,-1.0826558
1256,-1.0722739
1257,-0.92283595
1258,-0.86145854
1259,-0.811683
1260,-0.7363099
1261,-1.0934736
1262,-1.1933833
1263,-0.77422786
1264,-1.0689313
1265,-0.993963
1266,-0.6617104
1267,-1.2088944
1268,-0.81915313
1269,-1.0708684
1270,-0.8278531
1271,-0.887926
1272,-1.1333625
1273,-0.84503585
1274,-1.1045882
1275,-1.0128015
1276,-0.9903171
1277,-1.3182998
1278,-1.0992749
1279,-0.8550907
1280,-0.74549943
1281,-0.55845994
1282,-0.88951683
1283,-1.1903361
1284,-0.9340735
1285,-0.87234145
1286,-0.68065053
1287,-0.7342389
1288,-0.8365492
1289,-1.0279092
1290,-0.94031644
1291,-0.7094628
1292,-0.9393783
1293,-0.64141726
1294,-1.0642927
1295,-0.6256809
1296,-0.8066926
1297,-0.91305846
1298,-1.0631632
1299,-0.7692188
1300,-0.82685316
1301,-0.9178803
1302,-0.9334602
1303,-0.81497824
1304,-0.9147691
1305,-0.8312532
1306,-0.8584341
1307,-0.70398295
1308,-0.6198878
1309,-0.7047824
1310,-0.9041442
1311,-0.79121524
1312,-1.1715094
1313,-0.47463396
1314,-0.7424851
1315,-0.24995798
1316,-0.7697948
1317,-0.5041705
1318,-0.24532722
1319,-0.6069823
1320,-0.31978345
1321,-0.49379447
1322,0.053484604
1323,-0.026674753
1324,-0.049190782
1325,-0.18354592
1326,0.050882913
1327,0.013452705
1328,0.18749525
1329,-0.36808565
1330,-0.11350688
1331,-0.24538739
1332,-0.5551649
1333,-0.42540297
1334,-0.33256423
1335,-0.4294156
1336,-0.7953213
1337,-0.86090153
1338,-0.83923906
1339,-0.90341765
1340,-0.5889728
1341,-0.5323518
1342,-0.7253355
1343,-0.9455954
1344,-0.7618357
1345,-0.6012711
1346,-0.88407993
1347,-1.0677906
1348,-0.69495934
1349,-0.95770967
1350,-0.41278028
1351,-0.7044377
1352,-0.8010218
1353,-1.0907688
1354,-0.787217
1355,-0.83799976
1356,-0.8059876
1357,-0.77282864
1358,-0.63559794
1359,-0.6398731
1360,-0.6165447
1361,-0.4457908
1362,-0.55295277
1363,-0.73308945
1364,-0.77165884
1365,-0.73622715
1366,-0.68239063
1367,-0.8792903
1368,-0.65029687
1369,-0.78370285
1370,-0.6780322
1371,-0.5317473
1372,-0.82921517
1373,-0.8830996
1374,-0.8056208
1375,-0.4310639
1376,-0.5660927
1377,-1.0739836
1378,-0.429813
1379,-1.0504246
1380,-0.5078101
1381,-0.62717426
1382,-0.48207402
1383,-0.7736914
1384,-0.56972015
1385,-0.75811195
1386,-0.8253287
1387,-0.6659112
1388,-0.7173654
1389,-0.77064043
1390,-0.99370724
1391,-0.82850873
1392,-0.7954683
1393,-0.8555709
1394,-0.5821404
1395,-0.620467
1396,-0.55563104
1397,-0.6594921
1398,-0.70955944
1399,-0.55505085
1400,-0.7187602
1401,-0.9530006
1402,-0.9990533
1403,-0.8691482
1404,-0.70262593
1405,-0.74404186
1406,-0.6350554
1407,-0.8715506
1408,-0.6554292
1409,-0.6366797
1410,-1.005487
1411,-0.8162578
1412,-0.49270213
1413,-0.78828907
1414,-0.7061205
1415,-0.4994877
1416,-0.78680295
1417,-1.000594
1418,-0.58088374
1419,-0.9816732
1420,-0.8594182
1421,-0.95148486
1422,-0.64969945
1423,-0.47140434
1424,-0.85310096
1425,-0.61271477
1426,-1.0504096
1427,-0.8179605
1428,-0.87873346
1429,-0.49749547
1430,-0.6194982
1431,-0.7183738
1432,-0.8283195
1433,-0.89138734
1434,-0.6152965
1435,-0.38913536
1436,-0.7611265
1437,-0.5743227
1438,-0.6914843
1439,-0.94444984
1440,-0.69028175
1441,-0.6591382
1442,-0.82065296
1443,-0.68328714
1444,-0.9000479
1445,-0.61784506
1446,-0.80412114
1447,-0.78028226
1448,-0.8826015
1449,-0.8834541
1450,-1.0439894
1451,-0.9432672
1452,-0.881314
1453,-0.8561682
1454,-0.56633013
1455,-0.95903164
1456,-0.8756819
1457,-1.0446575
1458,-1.1762757
1459,-0.76456547
1460,-0.6670542
1461,-1.2883136
1462,-0.8581987
1463,-1.0198551
1464,-1.0295974
1465,-0.94045895
1466,-0.7374851
1467,-0.7683117
1468,-0.7799497
1469,-0.80003446
1470,-1.1763453
1471,-0.6020343
1472,-0.5230872
1473,-0.993882
1474,-0.87348425
1475,-0.85260415
1476,-1.1391393
1477,-0.7641822
1478,-0.85733587
1479,-0.69361544
1480,-0.54292125
1481,-0.9813858
1482,-1.035011
1483,-0.7295374
1484,-1.03861
1485,-0.8322977
1486,-0.8606739
1487,-0.7769859
1488,-0.737063
1489,-0.73291427
1490,-1.0642871
1491,-0.52238405
1492,-0.7609922
1493,-0.90216863
1494,-1.0873946
1495,-1.0542562
1496,-1.060984
1497,-1.1584654
1498,-0.9457462
1499,-0.8837175
1500,-0.7308325
1501,-0.8652695
1502,-0.8135589
1503,-0.953973
1504,-0.7223171
1505,-0.8626393
1506,-0.9916781
1507,-0.8324978
1508,-0.9687416
1509,-0.73085064
1510,-0.933585
1511,-1.2220541
1512,-1.001185
1513,-0.9405839
1514,-0.9628722
1515,-0.9431655
1516,-0.96586347
