Time Step,Flux
190,-0.113184184
191,-0.63257813
192,-0.9752577
193,-0.16881062
194,0.20345514
195,-1.0769954
196,-0.7595068
197,0.44427022
198,-0.9822482
199,-0.65714467
200,-1.1064091
201,-0.773997
202,-0.6195037
203,-0.45818964
204,-0.5612859
205,-0.9984771
206,-1.1823468
207,-0.8483885
208,-0.7726345
209,0.21711619
210,-0.97136605
211,-0.65944636
212,-0.68040514
213,-0.7819223
214,-0.3448997
215,-0.8752254
216,-0.013776226
217,-1.042755
218,-1.1845591
219,-0.890955
220,-0.65334666
221,-1.295765
222,-0.38908178
223,-0.15118584
224,-0.6593137
225,-0.7518633
226,-0.22643317
227,-0.4712334
228,-0.7233086
229,-0.8504522
230,-1.0041705
231,-1.0430437
232,-0.66473407
233,-0.2853302
234,0.15567075
235,-0.080788344
236,-0.8183372
237,-1.0072975
238,-0.81291074
239,0.1668695
240,-0.51939714
241,-0.69258535
242,-1.1870944
243,-0.08574357
244,-0.29502356
245,-0.73164135
246,-0.6867598
247,-0.4967861
248,-0.5332608
249,-0.81730616
250,-0.093000315
251,-0.46229875
252,-0.5817004
253,-0.3364183
254,-0.8183118
255,-0.9898683
256,-0.628905
257,-0.7878962
258,-1.0328306
259,-0.4877052
260,-0.69489723
261,-0.89116436
262,-0.46248326
263,-0.63357884
264,-0.6851904
265,-0.42389172
266,-1.0093004
267,-0.9759076
268,-0.3192981
269,-0.6388458
270,-0.3078977
271,-0.859948
272,-0.20016621
273,-0.16771695
274,-0.5041802
275,-0.7707472
276,0.27724025
277,-0.6078861
278,0.48875207
279,0.70992655
280,1.1451925
281,2.1860232
282,1.9780835
283,2.453082
284,2.7591422
285,3.429668
286,3.0772274
287,3.0883489
288,1.7988975
289,1.7398005
290,1.7458467
291,0.20221391
292,0.35699335
293,0.2664462
294,-0.5290354
295,-0.36493105
296,-0.4281102
297,-0.15359108
298,-0.53802437
299,-0.6119288
300,-0.13105822
301,-0.35549152
302,-0.45154515
303,-0.6338774
304,-0.875562
305,-1.1003007
306,-0.56522804
307,-0.5716775
308,-0.60269666
309,-0.8752109
310,-0.6294677
311,-0.51051193
312,-0.63633156
313,-0.32867867
314,-0.42714652
315,-1.0085181
316,-0.8861736
317,-0.7080697
318,-0.44800726
319,-0.737164
320,-0.43428552
321,-0.58662385
322,-0.785177
323,-0.5938863
324,-0.30205822
325,-0.23875244
326,0.077752896
327,-0.8824792
328,-0.7354956
329,-1.3280694
330,-0.85400075
331,-0.5229326
332,-0.9516081
333,-0.726751
334,-0.25831628
335,-0.59183824
336,-0.8796383
337,-0.760227
338,-0.56728715
339,-0.6598768
340,-0.848339
341,-0.5334249
342,-0.51684785
343,-0.66546094
344,-0.5253203
345,-0.74428695
346,-0.83486116
347,-0.9808017
348,-0.45329866
349,-0.37041438
350,-0.47752172
351,-0.52105045
352,-0.72742206
353,-0.3658944
354,-1.2270985
355,-0.80628955
356,-0.63157266
357,-0.06024884
358,-1.3714739
359,-0.8570818
360,-0.33700237
361,-0.39929736
362,-0.49558467
363,-0.17827956
364,-0.27504155
365,-0.5892068
366,-0.50866663
367,-0.2973825
368,-0.89756024
369,-0.31664726
370,-0.64124477
371,-0.37025625
372,-0.7671757
373,-0.6218059
374,-0.29201922
375,-0.42468107
376,-0.77481204
377,-0.44967672
378,-0.6378967
379,-0.59590757
380,-0.51694363
381,-0.5341692
382,-0.6581764
383,-0.876442
384,-0.4595738
385,-1.0555283
386,-0.56828034
387,-0.35966247
388,-0.33888468
389,-0.5496515
390,-0.8127226
391,-0.22506511
392,0.08351165
393,-0.29779875
394,-0.4677075
395,-0.8737489
396,-0.58595866
397,-0.06545086
398,-0.7679603
399,-0.49740523
400,-0.49208456
401,-0.28480926
402,-0.63586897
403,-0.63778055
404,-0.6477495
405,-0.090773135
406,-0.5480921
407,-0.5032833
408,-0.91297555
409,-0.6766561
410,-0.77914846
411,-0.39213926
412,-0.36387536
413,-0.86128795
414,-0.42716455
415,-0.7018335
416,-0.35265553
417,-0.7832159
418,-0.6111791
419,-0.7291026
420,-0.7127945
421,-0.36434826
422,-0.46896258
423,-0.5061213
424,-0.5226075
425,-0.4623409
426,-0.53947437
427,-0.7131766
428,-0.51319546
429,-0.48109093
430,-0.33958796
431,-0.6620992
432,-0.6536913
433,-0.46875978
434,-0.32437894
435,-0.7866071
436,0.08966702
437,-0.3157131
438,-0.7136543
439,-0.35669
440,-0.3382299
441,-0.42877913
442,-0.68496734
443,-0.4821797
444,-0.064555384
445,-0.7658998
446,-0.13627346
447,-0.15752447
448,-0.4956906
449,-0.5788949
450,-0.28108555
451,-0.7660672
452,-0.35446164
453,-0.6586382
454,-0.509872
455,-0.638967
456,-0.78868616
457,-0.5356171
458,-1.0843352
459,-0.26330432
460,-0.4750316
461,-0.52086926
462,-0.31809723
463,-0.681657
464,-0.53588176
465,-0.62823606
466,-0.66663665
467,-0.4857043
468,-0.834764
469,-0.41593048
470,-0.61670905
471,-0.36153603
472,-0.59998894
473,-0.25439352
474,-0.8043028
475,-0.4888932
476,-0.47975364
477,-0.471168
478,-0.60463506
479,-0.18469784
480,-0.49032068
481,-0.48460433
482,-0.6218441
483,-0.59678066
484,-0.37813422
485,-0.31954986
486,-0.5304874
487,-0.4353116
488,-0.60371685
489,-0.54779065
490,-0.4180812
491,-0.16735898
492,-0.45931965
493,-0.38739702
494,-0.5698009
495,-0.2478506
496,-0.58026344
497,-0.26259765
498,-0.5718643
499,-0.6314609
500,-0.6623537
501,-0.631318
502,-0.5694651
503,-0.929861
504,-0.1681102
505,-0.022745542
506,-0.31698075
507,-0.49344516
508,-0.48231906
509,-0.037605602
510,-0.2014907
511,-0.52365935
512,-0.41814846
513,-0.34065142
514,-0.69371665
515,-0.3953365
516,-0.2550562
517,-0.7633589
518,-0.41945934
519,-0.06399851
520,-0.65177554
521,-1.1385136
522,-0.37954587
523,-0.4628062
524,-0.15474081
525,-0.62771523
526,-0.6058522
527,-0.47766486
528,-0.2803368
529,-0.6401108
530,-0.64265865
531,-0.5107437
532,-0.59176123
533,-0.5885044
534,-0.34868196
535,-0.58878756
536,-0.82040954
537,-0.65101975
538,-0.22273554
539,-0.41065148
540,-0.740547
541,-0.31754726
542,-0.61677194
543,-0.62634474
544,-0.47791803
545,-0.82294005
546,-0.7095447
547,-0.41499966
548,-0.51737815
549,-0.455058
550,-0.62423205
551,-0.28533864
552,-0.6569836
553,-0.7115597
554,-0.46473882
555,-0.474239
556,-0.83625954
557,-0.36816156
558,-0.5141521
559,-0.3205899
560,-0.8068622
561,-0.55257016
562,-0.9134579
563,-0.4081979
564,-0.36828944
565,-0.37621456
566,-0.31856582
567,-0.25294718
568,-0.57417846
569,-0.5878952
570,-0.3745194
571,-0.43491074
572,-0.07013769
573,0.15578216
574,-0.21267669
575,0.54903567
576,0.44951314
577,0.7531719
578,0.4566753
579,0.8728259
580,0.7424011
581,0.54423565
582,0.8232913
583,0.8089747
584,0.518269
585,0.3537657
586,0.14295414
587,0.32924592
588,-0.057472743
589,0.0062954323
590,-0.36999053
591,-0.43437013
592,-0.93959165
593,-0.48357785
594,-0.545111
595,-0.56892264
596,-0.6039875
597,-0.5314725
598,-0.14991355
599,-0.5183992
600,-0.598262
601,-0.65601516
602,-0.98710656
603,-0.5062641
604,-0.8718066
605,-0.6002211
606,-0.6036178
607,-0.47184655
608,-0.6594532
609,-0.74265796
610,-0.7791805
611,-0.4755505
612,-0.7591961
613,-0.90850514
614,-0.40979266
615,-0.60714483
616,-0.42812556
617,-0.7416125
618,-0.72313464
619,-0.57550734
620,-0.7372937
621,-0.5105678
622,-0.5709634
623,-0.72043693
624,-0.71200687
625,-0.8722128
626,-0.61358595
627,-0.3243067
628,-0.70228
629,-0.64321226
630,-0.45871547
631,-0.94276136
632,-0.4755492
633,-0.59338015
634,-0.72495204
635,-0.42796636
636,-0.57495224
637,-0.39126146
638,-0.7055573
639,-0.46524343
640,-0.59651953
641,-0.9068866
642,-0.9034654
643,-0.7094755
644,-0.45167607
645,-0.33891672
646,-0.7586599
647,-0.5828835
648,-0.6668817
649,-0.4841229
650,-0.4853293
651,-0.4097079
652,-0.5380419
653,-0.63979536
654,-0.69157505
655,-0.6533343
656,-0.5564527
657,-0.6437956
658,-0.6846205
659,-0.7573477
660,-0.8694334
661,-0.71298933
662,-0.84691167
663,-0.5852387
664,-0.54769284
665,-0.75492144
666,-0.6955651
667,-0.84481925
668,-1.0910069
669,-0.57206964
670,-0.22268972
671,-0.45538187
672,-0.43799657
673,-0.50502264
674,-0.65798736
675,-0.56452245
676,-0.62264895
677,-0.53344446
678,-0.0902949
679,-0.62747115
680,-0.56991816
681,-0.87426
682,-0.6574482
683,-0.185627
684,-0.76988393
685,-0.68274397
686,-0.45504513
687,-0.5701347
688,-0.4993787
689,-0.81692785
690,-0.69996834
691,-0.6595414
692,-1.0319126
693,-0.5196175
694,-1.0905331
695,-0.40762764
696,-0.6196605
697,-0.6008796
698,-1.0612082
699,-0.8764632
700,-0.75216067
701,-0.8918737
702,-0.71275944
703,-0.44518557
704,-0.7024768
705,-0.6445968
706,-0.54748267
707,-0.78886855
708,-0.6158146
709,-0.7430391
710,-0.30490896
711,-0.625464
712,-0.56860495
713,-0.3403995
714,-0.45785248
715,-0.525967
716,-0.82668364
717,-0.5148253
718,-0.44865334
719,-0.6896607
720,-0.77010703
721,-0.43582398
722,-0.77099645
723,-0.6843075
724,-0.35772997
725,-0.3791832
726,-0.49131444
727,-0.63481826
728,-0.28067994
729,-0.3470671
730,-0.46210867
731,-0.7037564
732,-0.6217173
733,-0.4624238
734,-0.34039938
735,-0.45697278
736,-0.5819679
737,-0.758453
738,-0.87546366
739,-0.4045601
740,-0.5014275
741,-0.6065254
742,-0.92221355
743,-0.40169927
744,-0.53534836
745,-0.5319119
746,-0.6954051
747,-0.6626925
748,-0.6028034
749,-0.5160118
750,-0.36456358
751,-0.79289705
752,-0.4952262
753,-0.32913104
754,-0.4616159
755,-0.567843
756,-0.66446793
757,-0.47301635
758,-0.3648186
759,-0.26903534
760,-0.36300302
761,-0.6965217
762,-0.5437474
763,-0.68718004
764,-0.23106854
765,-0.7773773
766,-0.5660606
767,-0.34144014
768,-0.6696311
769,-0.4821089
770,-0.86282456
771,-0.45053604
772,-0.7276185
773,-0.53239334
774,-0.29839092
775,-0.546137
776,-0.45203018
777,-0.44337118
778,-0.34362933
779,-0.7017119
780,-0.4730116
781,-0.22810869
782,-0.39839974
783,-0.8022857
784,-0.72453415
785,-0.706379
786,-0.63845676
787,-0.28678983
788,-0.5801547
789,-0.27225256
790,-0.4086503
791,-0.6498812
792,-0.4289882
793,-0.52398324
794,-0.42620933
795,-0.66289085
796,-0.3667315
797,-0.7653925
798,-0.6269011
799,-0.53903234
800,-0.58304036
801,-0.26628312
802,-0.36696103
803,-0.34852082
804,-0.28514904
805,-0.5677654
806,-0.40158212
807,-0.55227745
808,-0.3298343
809,-0.51670814
810,-0.46418187
811,-0.58726746
812,-0.3639324
813,-0.4974334
814,-0.5084775
815,-0.44188234
816,-0.5665827
817,-0.4892848
818,-0.75893366
819,-0.65772945
820,-0.45026878
821,-0.31401587
822,-0.27026883
823,-0.7288292
824,-0.22579558
825,-0.39204308
826,-0.56004477
827,-0.46577114
828,-0.57066643
829,-0.32222816
830,-0.5875763
831,-0.4472323
832,-0.4464716
833,-0.53205484
834,-0.513068
835,-0.5374354
836,-0.19187677
837,-0.56007826
838,-0.7946463
839,-0.36624762
840,-0.72674525
841,-0.42713916
842,-0.30127147
843,-0.41660312
844,-0.49227196
845,-0.34286222
846,-0.5959639
847,-0.59812593
848,-0.36510238
849,-0.3571021
850,-0.47185826
851,-0.73278236
852,-0.38989943
853,-0.19281572
854,-0.71543837
855,-0.28975317
856,-0.4229816
857,-0.39875937
858,-0.3299972
859,-0.49840787
860,-0.5784599
861,-0.6103517
862,-0.08973105
863,-0.08853505
864,0.08087322
865,0.022758754
866,-0.0014933635
867,0.35186186
868,0.14284371
869,0.4702398
870,0.14108911
871,0.4484181
872,0.5827092
873,0.17986248
874,0.24990997
875,0.24798386
876,-0.008702969
877,-0.23646244
878,-0.01935091
879,-0.47822687
880,-0.501825
881,-0.75120175
882,-0.71222645
883,-0.51890653
884,-0.43372902
885,-0.42717633
886,-0.17191496
887,-0.593615
888,-0.5245813
889,-0.39200723
890,-0.1338798
891,-0.6191001
892,-0.7243834
893,-0.4096743
894,-0.5129981
895,-0.42516473
896,-0.67675865
897,-0.40056857
898,-0.56016976
899,-0.6511106
900,-0.554329
901,-0.5134949
902,-0.38923723
903,-0.611892
904,-0.41029504
905,-0.6512464
906,-0.27067685
907,-0.36909914
908,-0.46431917
909,-0.43404824
910,-0.5106601
911,-0.4703568
912,-0.40116906
913,-0.37263402
914,-0.7388431
915,-0.6420395
916,-0.56762445
917,-0.5529377
918,-0.25736207
919,-0.5215076
920,-0.34152335
921,-0.30520245
922,-0.63705385
923,-0.7769917
924,-0.5487527
925,-0.9210455
926,-0.85988706
927,-0.5784719
928,-0.65376174
929,-0.75074637
930,-0.6728721
931,-0.58116794
932,-0.75616145
933,-0.4732969
934,-0.5860686
935,-0.5810024
936,-0.78710645
937,-0.23351546
938,-0.60319275
939,-0.49472633
940,-0.6118767
941,-0.6845537
942,-0.27819654
943,-0.6079765
944,-0.59856373
945,-0.3549337
946,-0.55798465
947,-0.712007
948,-0.5521874
949,-0.6329537
950,-0.41498446
951,-0.6046886
952,-0.28262973
953,-0.2570862
954,-0.52277607
955,-0.25243407
956,-0.6596878
957,-0.7893293
958,-0.37581757
959,-0.6769474
960,-0.5444532
961,-0.53215665
962,-0.28831807
963,-0.6992415
964,-0.8052972
965,-0.19847804
966,-0.63533276
967,-0.74909645
968,-0.57329977
969,-0.5427118
970,-0.9293311
971,-0.62360334
972,-0.694485
973,-0.7722094
974,-0.65554255
975,-0.5624183
976,-0.3970365
977,-0.91632646
978,-0.4822843
979,-0.6221593
980,-0.67345536
981,-0.4412172
982,-0.30210033
983,-0.62834764
984,-0.58195645
985,-0.68556285
986,-0.46673545
987,-0.55669147
988,-0.4718568
989,-0.50017977
990,-0.5369955
991,-0.4078283
992,-0.5150724
993,-0.6018841
994,-0.55256623
995,-0.82762855
996,-0.5368319
997,-0.9551266
998,-0.55557835
999,-0.88586587
1000,-0.7307128
1001,-0.30437273
1002,-0.5193202
1003,-0.7454875
1004,-0.54394203
1005,-0.64536
1006,-0.69100004
1007,-0.77508676
1008,-0.8638884
1009,-0.72220224
1010,-0.72998077
1011,-0.9289977
1012,-0.8746204
1013,-0.3881111
1014,-0.58790195
1015,-0.46020448
1016,-0.45095745
1017,-0.70003444
1018,-0.6626391
1019,-0.72044396
1020,-0.54104316
1021,-0.56875616
1022,-0.71740395
1023,-0.6097425
1024,-0.74354774
1025,-0.6524236
1026,-0.50581473
1027,-0.8170822
1028,-0.5396754
1029,-0.4928462
1030,-0.6211952
1031,-0.71177423
1032,-0.5084495
1033,-0.71346515
1034,-0.65790653
1035,-0.4054745
1036,-0.522922
1037,-0.6340456
1038,-0.6440442
1039,-0.5807027
1040,-0.6819533
1041,-0.5439447
1042,-0.76831394
1043,-0.7657607
1044,-0.4248039
1045,-0.5695515
1046,-0.668619
1047,-0.87907463
1048,-0.6707032
1049,-0.72673744
1050,-0.72569865
1051,-0.7888368
1052,-0.45601487
1053,-0.66019195
1054,-0.39339393
1055,-0.78514075
1056,-0.85532933
1057,-0.72063047
1058,-0.6287875
1059,-0.59185916
1060,-0.9128165
1061,-0.42599624
1062,-0.47280216
1063,-0.93350637
1064,-0.47491744
1065,-0.30574936
1066,-0.5945917
1067,-0.37946776
1068,-0.65701044
1069,-0.3921245
1070,-0.6504444
1071,-0.85323536
1072,-0.5834564
1073,-0.7397244
1074,-0.67110956
1075,-0.5931641
1076,-0.40723228
1077,-0.45380375
1078,-0.7589613
1079,-0.40754813
1080,-0.52001154
1081,-0.56824857
1082,-0.5314491
1083,-0.5899658
1084,-0.7058552
1085,-0.73498607
1086,-0.4964288
1087,-0.64560306
1088,-0.7750607
1089,-0.48023328
1090,-0.5986722
1091,-0.40053922
1092,-0.6410326
1093,-0.5861461
1094,-0.496133
1095,-0.69965106
1096,-0.5491109
1097,-0.5301259
1098,-0.47848618
1099,-0.2703852
1100,-0.44660616
1101,-0.44377965
1102,-0.7992428
1103,-0.5699598
1104,-0.76664054
1105,-0.33618152
1106,-0.8095649
1107,-0.7682919
1108,-0.7386143
1109,-0.569361
1110,-0.480165
1111,-0.99207324
1112,-0.51887256
1113,-0.537642
1114,-0.5157778
1115,-1.0247931
1116,-0.5470448
1117,-0.41006458
1118,-0.45558187
1119,-0.49110076
1120,-0.6411278
1121,-0.48305383
1122,-0.4463617
1123,-0.41636527
1124,-0.4858789
1125,-0.9008452
1126,-0.36197042
1127,-0.59820014
1128,-0.8630602
1129,-0.47438094
1130,-0.6620695
1131,-0.59358346
1132,-0.6490382
1133,-0.33790287
1134,-0.51333016
1135,-0.6367251
1136,-0.6074966
1137,-0.611564
1138,-0.27394232
1139,-0.4054203
1140,-0.6743344
1141,-0.65606046
1142,-0.4733162
1143,-0.41310215
1144,-0.31898093
1145,-0.88421243
1146,-0.5865769
1147,-0.7590636
1148,-0.47753933
1149,-0.42695194
1150,-0.43423736
1151,-0.52948564
1152,-0.49529
1153,-0.40698856
1154,-0.4699754
1155,-0.5180583
1156,-0.3613573
1157,-0.5807117
1158,-0.25976744
1159,-0.009886525
1160,0.38809648
1161,-0.22295235
1162,0.035144985
1163,0.350723
1164,0.36486363
1165,0.32011542
1166,0.15031551
1167,0.37111267
1168,0.2846664
1169,0.040955305
1170,-0.03553887
1171,-0.0024643408
1172,-0.2812329
1173,0.16052763
1174,-0.3904119
1175,-0.3431543
1176,-0.58608985
1177,-0.0537462
1178,-0.4462668
1179,-0.41264808
1180,-0.58238137
1181,-0.319738
1182,-0.19046421
1183,-0.41692755
1184,-0.5183504
1185,-0.45883173
1186,-0.38097695
1187,-0.5245934
1188,-0.40052488
1189,-0.43396047
1190,-0.5001982
1191,-0.4414805
1192,-0.6970682
1193,-0.50434774
1194,-0.5702572
1195,-0.5683998
1196,-0.68840206
1197,-0.500962
1198,-0.3302042
1199,-0.26675615
1200,-0.3303932
1201,-0.5059942
1202,-0.46243325
1203,-0.54213935
1204,-0.5089028
1205,-0.7030057
1206,-0.53067863
1207,-0.8514125
1208,-0.42079157
1209,-0.43957502
1210,-0.40701964
1211,-0.3808006
1212,-0.7464377
1213,-0.363799
1214,-0.59199345
1215,-0.66083956
1216,-0.34107095
1217,-0.19428444
1218,-0.7688222
1219,-0.28425625
1220,-0.45136693
1221,-0.4458747
1222,-0.32912478
1223,-0.2518893
1224,-0.5059543
1225,-0.7027976
1226,-0.5284213
1227,-0.49869552
1228,-0.77002144
1229,-0.38037238
1230,-0.3550829
1231,-0.7823725
1232,-0.44386023
1233,-0.32862163
1234,-0.58924276
1235,-0.4939178
1236,-0.31569457
1237,-0.31568274
1238,-0.4195927
1239,-0.3919292
1240,-0.774694
1241,-0.5110638
1242,-0.52809197
1243,-0.37443084
1244,-0.4273691
1245,-0.30732962
1246,-0.31060627
1247,-0.6354596
1248,-0.76261634
1249,-0.4734969
1250,-0.77887523
1251,-0.4035877
1252,-0.63039607
1253,-0.52100676
1254,-0.43930802
1255,-0.5747079
1256,-0.5924292
1257,-0.5116649
1258,-0.34462425
1259,-0.52743804
1260,-0.5856501
1261,-0.40443015
1262,-0.50782055
1263,-0.46652564
1264,-0.33049932
1265,-0.4143128
1266,-0.17192045
1267,-0.7548811
1268,-0.36371833
1269,-0.15276009
1270,-0.455426
1271,-0.69817823
1272,-0.25953406
1273,-0.3841523
1274,-0.58771527
1275,-0.2455627
1276,-0.5532622
1277,-0.4602911
1278,-0.58864653
1279,-0.66860414
1280,-0.5839825
1281,-0.28753152
1282,-0.49744222
1283,-0.5347616
1284,-0.61365056
1285,-0.41315567
1286,-0.31968608
1287,-0.5761743
1288,-0.371017
1289,-0.28071043
1290,-0.31157276
1291,-0.5682831
1292,-0.4856734
1293,-0.5174218
1294,-0.44409305
1295,-0.6246016
1296,-0.53190506
1297,-0.28067634
1298,-0.41524515
1299,-0.5119977
1300,-0.35812926
1301,-0.49561933
1302,-0.6897348
1303,-0.5013987
1304,-0.7463775
1305,-0.38761792
1306,-0.37046996
1307,-0.86951315
1308,-0.37068337
1309,-0.70221967
1310,-0.2809085
1311,-0.3828071
1312,-0.77002543
1313,-0.50631136
1314,-0.5717587
1315,-0.5904696
1316,-0.6218523
1317,-0.32236993
1318,-0.64442635
1319,-0.2983399
1320,-0.7102194
1321,-0.82833457
1322,-0.49263301
1323,-0.56064963
1324,-0.35723487
1325,-0.62731075
1326,-0.585903
1327,-0.91056615
1328,-0.592631
1329,-0.7355666
1330,-0.8248605
1331,-0.7915968
1332,-0.7822994
1333,-0.19630527
1334,-0.447983
1335,-0.549138
1336,-0.5906384
1337,-0.6060943
1338,-0.8372087
1339,-0.76178515
1340,-0.65041864
1341,-0.66285914
1342,-0.6574365
1343,-0.64519453
1344,-0.67564
1345,-0.42507842
1346,-0.5968588
1347,-0.60736895
1348,-0.6529623
1349,-0.39911813
1350,-0.4661364
1351,-0.6357066
1352,-0.41093737
1353,-0.68532485
1354,-0.74948525
1355,-0.94723517
1356,-0.38126364
1357,-0.47272786
1358,-0.7778433
1359,-0.30453223
1360,-0.5166772
1361,-0.45952424
1362,-0.8007073
1363,-0.74351066
1364,-0.5133686
1365,-0.6536762
1366,-0.7161288
1367,-0.36037743
1368,-0.30519396
1369,-0.7591313
1370,-0.5429192
1371,-0.7284623
1372,-0.374366
1373,-0.56701255
1374,-0.745746
1375,-0.79598665
1376,-0.44775596
1377,-0.5156797
1378,-0.4662791
1379,-0.5747794
1380,-0.5559824
1381,-0.74980307
1382,-0.51340485
1383,-0.45242658
1384,-0.8096854
1385,-0.2843147
1386,-0.49535984
1387,-0.79598373
1388,-0.52538836
1389,-0.48428658
1390,-0.5699069
1391,-0.4433184
1392,-0.59219325
1393,-0.49798667
1394,-0.75322545
1395,-0.7531566
1396,-0.71332383
1397,-0.71733415
1398,-0.5681357
1399,-0.5426475
1400,-0.7410665
1401,-0.6917453
1402,-0.5112276
1403,-0.7727235
1404,-0.7821282
1405,-0.4882759
1406,-0.6005382
1407,-0.7755709
1408,-0.42693418
1409,-0.4321211
1410,-0.8380147
1411,-0.6114792
1412,-0.91387564
1413,-0.575994
1414,-0.5972638
1415,-0.7112779
1416,-0.4200709
1417,-0.5653124
1418,-0.38087198
1419,-0.43359452
1420,-0.6710997
1421,-0.46336663
1422,-0.5259516
1423,-0.78521454
1424,-0.57201743
1425,-0.66166997
1426,-0.5799676
1427,-0.5627255
1428,-0.5294086
1429,-0.6608101
1430,-0.7221834
1431,-0.67234826
1432,-0.6020405
1433,-0.7084596
1434,-0.70800924
1435,-0.87173486
1436,-0.58978933
1437,-0.7182713
1438,-0.8182017
1439,-0.9300047
1440,-0.575348
1441,-0.35616073
1442,-0.7540873
1443,-0.83774626
1444,-0.5691308
1445,-0.42098033
1446,-0.36380363
1447,-0.31828812
1448,0.018668402
1449,0.02649142
1450,0.10211931
1451,0.02518806
1452,0.13363479
1453,0.07702539
1454,0.27462173
1455,0.1240669
1456,0.30758768
1457,0.05350962
1458,0.027907206
1459,0.041891444
1460,0.1067524
1461,-0.09592332
1462,-0.2819666
1463,-0.53199655
1464,-0.2065878
1465,-0.23604685
1466,-0.503616
1467,-1.1060984
1468,-0.55482453
1469,-0.707656
1470,-0.55242807
1471,-0.6122053
1472,-0.5189193
1473,-0.7655605
1474,-0.6256173
1475,-0.71454114
1476,-0.6374883
1477,-0.58044136
1478,-0.49593133
1479,-0.66975
1480,-0.64319795
1481,-0.5435727
1482,-0.29448074
1483,-0.42030787
1484,-0.42561027
1485,-0.7248381
1486,-0.5351224
1487,-0.545916
1488,-0.43118984
1489,-0.27258107
1490,-0.9955282
1491,-0.43604836
1492,-0.48401684
1493,-0.50303346
1494,-0.7357387
1495,-0.54943645
1496,-0.6315267
1497,-0.42246467
1498,-0.722491
1499,-0.7138001
1500,-0.72588193
1501,-0.6393093
1502,-0.6296517
1503,-0.4041217
1504,-0.52464277
1505,-0.68709964
1506,-0.5941495
1507,-0.75057393
1508,-0.33486158
1509,-0.4001851
1510,-0.43616202
1511,-0.5580924
1512,-0.3522633
1513,-0.36094463
1514,-0.5113361
1515,-0.3469181
1516,-0.95264363
1517,-0.5269132
1518,-0.5970305
